subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB106224,2024-11-29,South Korea,East Asia,37,Female,Standard,15.49,2,Smart TV,Credit Card,18,True,2026-05-30
SUB106225,2018-03-17,United States,North America,32,Female,Premium,22.99,3,Mobile,Debit Card,99,True,2026-05-30
SUB106226,2024-07-30,South Korea,East Asia,40,Female,Basic with Ads,6.99,1,Mobile,Credit Card,22,True,2026-05-30
SUB106227,2026-01-07,India,South Asia,51,Male,Standard,15.49,2,Game Console,Mobile Wallet,4,True,2026-05-30
SUB106228,2026-05-28,United Kingdom,Europe,37,Male,Basic with Ads,6.99,1,Laptop,Mobile Wallet,1,True,2026-05-30
SUB106229,2024-08-27,United Kingdom,Europe,38,Male,Premium,22.99,4,Smart TV,Gift Card,21,True,2026-05-30
SUB106230,2017-05-03,Nigeria,Africa,33,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,110,False,2020-09-21
SUB106231,2017-09-21,South Korea,East Asia,29,Female,Premium,22.99,2,Tablet,Debit Card,105,False,2022-07-13
SUB106232,2025-04-05,Germany,Europe,37,Male,Premium,22.99,4,Smart TV,Mobile Wallet,14,True,2026-05-30
SUB106233,2026-05-22,United States,North America,36,Male,Premium,22.99,1,Mobile,Debit Card,1,False,2026-06-21
SUB106234,2022-10-01,India,South Asia,51,Male,Standard,15.49,1,Laptop,Credit Card,44,False,2026-04-08
SUB106235,2024-02-27,United States,North America,23,Male,Standard,15.49,2,Mobile,Gift Card,27,True,2026-05-30
SUB106236,2021-05-03,United Kingdom,Europe,54,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,61,True,2026-05-30
SUB106237,2024-04-29,Mexico,Latin America,34,Female,Basic with Ads,6.99,1,Laptop,Credit Card,25,False,2026-04-10
SUB106238,2017-11-21,Canada,North America,37,Female,Standard,15.49,1,Smart TV,Debit Card,103,True,2026-05-30
SUB106239,2023-03-06,Japan,East Asia,22,Male,Basic with Ads,6.99,1,Mobile,Credit Card,39,True,2026-05-30
SUB106240,2026-02-11,Brazil,Latin America,43,Female,Standard,15.49,2,Smart TV,Credit Card,3,True,2026-05-30
SUB106241,2022-03-14,United States,North America,23,Female,Basic with Ads,6.99,1,Mobile,Credit Card,51,True,2026-05-30
SUB106242,2020-07-29,United States,North America,40,Male,Standard,15.49,2,Laptop,Gift Card,71,True,2026-05-30
SUB106243,2025-10-22,Germany,Europe,39,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,7,False,2026-03-19
SUB106244,2022-12-23,United States,North America,31,Female,Basic with Ads,6.99,1,Tablet,Debit Card,41,True,2026-05-30
SUB106245,2025-08-15,United States,North America,13,Male,Basic with Ads,6.99,1,Mobile,Debit Card,9,True,2026-05-30
SUB106246,2024-04-24,Argentina,Latin America,64,Female,Basic with Ads,6.99,1,Streaming Stick,Mobile Wallet,25,True,2026-05-30
SUB106247,2021-04-03,Indonesia,Southeast Asia,22,Female,Standard,15.49,1,Laptop,Debit Card,62,False,2024-06-02
SUB106248,2026-05-05,Brazil,Latin America,39,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,1,True,2026-05-30
SUB106249,2020-01-04,United Kingdom,Europe,26,Male,Standard,15.49,1,Laptop,Debit Card,78,True,2026-05-30
SUB106250,2025-02-23,Canada,North America,49,Female,Standard,15.49,1,Laptop,Debit Card,15,True,2026-05-30
SUB106251,2024-12-14,United States,North America,31,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,17,True,2026-05-30
SUB106252,2025-09-21,United Kingdom,Europe,26,Female,Standard,15.49,1,Smart TV,Carrier Billing,8,True,2026-05-30
SUB106253,2021-02-28,India,South Asia,43,Female,Basic with Ads,6.99,1,Tablet,Debit Card,63,True,2026-05-30
SUB106254,2020-08-19,Nigeria,Africa,19,Female,Basic with Ads,6.99,1,Mobile,Credit Card,70,True,2026-05-30
SUB106255,2025-02-10,Australia,Oceania,30,Male,Premium,22.99,1,Laptop,Credit Card,15,True,2026-05-30
SUB106256,2019-10-29,Mexico,Latin America,44,Male,Standard,15.49,1,Mobile,PayPal,80,True,2026-05-30
SUB106257,2023-06-18,United States,North America,55,Female,Premium,22.99,2,Tablet,Credit Card,35,False,2024-09-21
SUB106258,2019-04-08,South Korea,East Asia,23,Male,Premium,22.99,2,Smart TV,Gift Card,87,True,2026-05-30
SUB106259,2024-10-01,United States,North America,28,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,20,False,2026-01-25
SUB106260,2021-11-19,Turkey,Middle East,40,Female,Premium,22.99,3,Mobile,Debit Card,55,True,2026-05-30
SUB106261,2026-01-24,United States,North America,13,Female,Standard,15.49,2,Mobile,Mobile Wallet,4,True,2026-05-30
SUB106262,2024-02-28,United States,North America,53,Female,Standard,15.49,1,Laptop,Credit Card,27,True,2026-05-30
SUB106263,2023-09-23,Spain,Europe,23,Male,Standard,15.49,2,Smart TV,Credit Card,32,False,2026-01-17
SUB106264,2020-08-19,United Kingdom,Europe,30,Male,Standard,15.49,2,Laptop,Credit Card,70,True,2026-05-30
SUB106265,2024-08-17,Canada,North America,39,Male,Premium,22.99,2,Laptop,Debit Card,21,True,2026-05-30
SUB106266,2023-02-01,United States,North America,36,Male,Premium,22.99,1,Mobile,PayPal,40,True,2026-05-30
SUB106267,2021-10-10,Germany,Europe,23,Male,Standard,15.49,1,Mobile,Credit Card,56,False,2021-12-16
SUB106268,2024-06-28,United States,North America,58,Female,Premium,22.99,3,Laptop,Credit Card,23,True,2026-05-30
SUB106269,2026-04-17,United States,North America,13,Female,Premium,22.99,1,Streaming Stick,Carrier Billing,1,True,2026-05-30
SUB106270,2021-07-04,South Korea,East Asia,21,Female,Premium,22.99,3,Mobile,Mobile Wallet,59,True,2026-05-30
SUB106271,2025-05-25,United States,North America,27,Female,Standard,15.49,1,Smart TV,Credit Card,12,True,2026-05-30
SUB106272,2021-09-12,Brazil,Latin America,23,Female,Standard,15.49,2,Mobile,Credit Card,57,True,2026-05-30
SUB106273,2023-07-26,United States,North America,51,Female,Standard,15.49,2,Smart TV,Credit Card,34,True,2026-05-30
SUB106274,2020-01-14,United States,North America,14,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,77,True,2026-05-30
SUB106275,2023-07-08,Spain,Europe,56,Female,Basic with Ads,6.99,1,Streaming Stick,Credit Card,35,True,2026-05-30
SUB106276,2023-12-01,United States,North America,32,Male,Standard,15.49,2,Mobile,Debit Card,30,True,2026-05-30
SUB106277,2022-08-17,Mexico,Latin America,18,Female,Premium,22.99,3,Mobile,Credit Card,46,True,2026-05-30
SUB106278,2023-04-28,France,Europe,13,Female,Basic with Ads,6.99,1,Smart TV,Carrier Billing,37,False,2024-08-03
SUB106279,2024-08-30,United States,North America,33,Female,Basic with Ads,6.99,1,Laptop,Credit Card,21,False,2024-12-27
SUB106280,2022-05-11,France,Europe,26,Male,Standard,15.49,1,Mobile,PayPal,49,True,2026-05-30
SUB106281,2021-04-04,India,South Asia,39,Male,Standard,15.49,1,Smart TV,Credit Card,62,True,2026-05-30
SUB106282,2025-12-05,United Kingdom,Europe,30,Male,Premium,22.99,1,Smart TV,Mobile Wallet,5,True,2026-05-30
SUB106283,2021-06-27,United States,North America,48,Male,Standard,15.49,1,Laptop,Credit Card,60,True,2026-05-30
SUB106284,2022-09-21,Canada,North America,34,Female,Standard,15.49,1,Game Console,Gift Card,44,True,2026-05-30
SUB106285,2024-05-10,Japan,East Asia,30,Male,Premium,22.99,4,Smart TV,Credit Card,25,True,2026-05-30
SUB106286,2020-04-26,South Korea,East Asia,48,Male,Premium,22.99,2,Smart TV,Mobile Wallet,74,True,2026-05-30
SUB106287,2026-03-02,Thailand,Southeast Asia,38,Male,Premium,22.99,1,Game Console,Debit Card,3,True,2026-05-30
SUB106288,2026-02-02,India,South Asia,46,Female,Premium,22.99,3,Laptop,Credit Card,3,True,2026-05-30
SUB106289,2026-03-12,Turkey,Middle East,50,Male,Standard,15.49,1,Game Console,Credit Card,2,True,2026-05-30
SUB106290,2023-08-17,Spain,Europe,32,Male,Premium,22.99,1,Smart TV,PayPal,33,True,2026-05-30
SUB106291,2022-05-15,Australia,Oceania,36,Female,Standard,15.49,2,Laptop,Debit Card,49,False,2023-12-11
SUB106292,2026-04-22,Nigeria,Africa,46,Female,Standard,15.49,2,Smart TV,Mobile Wallet,1,True,2026-05-30
SUB106293,2024-09-20,Egypt,Middle East,13,Female,Standard,15.49,2,Smart TV,Credit Card,20,True,2026-05-30
SUB106294,2021-04-24,United States,North America,34,Male,Premium,22.99,2,Mobile,Mobile Wallet,62,True,2026-05-30
SUB106295,2025-01-28,Germany,Europe,33,Male,Basic with Ads,6.99,1,Mobile,Credit Card,16,True,2026-05-30
SUB106296,2020-01-21,Germany,Europe,40,Male,Premium,22.99,2,Mobile,Credit Card,77,True,2026-05-30
SUB106297,2018-09-11,Mexico,Latin America,25,Female,Premium,22.99,2,Mobile,Debit Card,94,False,2019-03-28
SUB106298,2026-04-12,India,South Asia,50,Female,Standard,15.49,2,Laptop,Credit Card,1,True,2026-05-30
SUB106299,2017-03-04,Indonesia,Southeast Asia,26,Female,Standard,15.49,1,Smart TV,Credit Card,112,True,2026-05-30
SUB106300,2019-04-15,United States,North America,30,Male,Standard,15.49,2,Smart TV,Credit Card,86,True,2026-05-30
SUB106301,2019-08-20,South Korea,East Asia,27,Female,Standard,15.49,2,Tablet,Carrier Billing,82,False,2025-02-19
SUB106302,2019-02-06,South Korea,East Asia,51,Male,Basic with Ads,6.99,1,Game Console,PayPal,89,True,2026-05-30
SUB106303,2026-03-17,United States,North America,13,Female,Basic with Ads,6.99,1,Tablet,Credit Card,2,True,2026-05-30
SUB106304,2024-02-24,Spain,Europe,59,Female,Standard,15.49,1,Mobile,Credit Card,27,True,2026-05-30
SUB106305,2025-10-31,United States,North America,55,Female,Basic with Ads,6.99,1,Mobile,Gift Card,7,True,2026-05-30
SUB106306,2025-04-24,Spain,Europe,28,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,13,False,2025-09-03
SUB106307,2022-11-12,Canada,North America,49,Male,Premium,22.99,3,Mobile,Credit Card,43,True,2026-05-30
SUB106308,2026-01-05,India,South Asia,37,Male,Standard,15.49,2,Smart TV,Debit Card,4,True,2026-05-30
SUB106309,2020-06-24,Spain,Europe,57,Male,Premium,22.99,3,Laptop,Carrier Billing,72,True,2026-05-30
SUB106310,2025-12-24,United States,North America,48,Female,Standard,15.49,1,Laptop,PayPal,5,False,2026-04-05
SUB106311,2022-01-10,Canada,North America,64,Male,Standard,15.49,1,Tablet,PayPal,53,True,2026-05-30
SUB106312,2019-10-07,Indonesia,Southeast Asia,15,Female,Premium,22.99,3,Laptop,PayPal,80,True,2026-05-30
SUB106313,2024-11-03,United States,North America,38,Female,Standard,15.49,2,Smart TV,Mobile Wallet,19,True,2026-05-30
SUB106314,2026-05-22,Mexico,Latin America,13,Male,Standard,15.49,1,Tablet,Debit Card,1,True,2026-05-30
SUB106315,2022-12-29,South Korea,East Asia,29,Female,Basic with Ads,6.99,1,Mobile,PayPal,41,False,2023-05-13
SUB106316,2019-04-24,South Korea,East Asia,65,Male,Basic with Ads,6.99,1,Laptop,Debit Card,86,True,2026-05-30
SUB106317,2019-03-13,Spain,Europe,42,Male,Basic with Ads,6.99,1,Smart TV,Gift Card,87,False,2026-03-31
SUB106318,2022-09-07,South Korea,East Asia,48,Male,Basic with Ads,6.99,1,Mobile,PayPal,45,True,2026-05-30
SUB106319,2025-11-18,Brazil,Latin America,42,Female,Premium,22.99,4,Laptop,Debit Card,6,False,2026-02-16
SUB106320,2024-10-09,United States,North America,41,Female,Premium,22.99,1,Laptop,Carrier Billing,20,True,2026-05-30
SUB106321,2025-01-21,United Kingdom,Europe,29,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,16,True,2026-05-30
SUB106322,2025-12-01,Italy,Europe,26,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,6,True,2026-05-30
SUB106323,2023-11-05,United States,North America,28,Male,Standard,15.49,2,Smart TV,Credit Card,31,True,2026-05-30
SUB106324,2025-03-19,Brazil,Latin America,13,Male,Standard,15.49,2,Mobile,Gift Card,14,True,2026-05-30
SUB106325,2022-02-26,United States,North America,34,Female,Standard,15.49,2,Game Console,Debit Card,51,False,2024-01-08
SUB106326,2020-05-27,Canada,North America,39,Female,Basic with Ads,6.99,1,Mobile,Debit Card,73,True,2026-05-30
SUB106327,2026-01-12,Japan,East Asia,27,Female,Standard,15.49,2,Mobile,Credit Card,4,True,2026-05-30
SUB106328,2022-01-21,United Kingdom,Europe,34,Female,Premium,22.99,4,Mobile,Debit Card,53,True,2026-05-30
SUB106329,2026-05-03,India,South Asia,42,Male,Standard,15.49,2,Smart TV,Debit Card,1,True,2026-05-30
SUB106330,2022-04-27,United Kingdom,Europe,47,Male,Premium,22.99,3,Mobile,Mobile Wallet,49,True,2026-05-30
SUB106331,2022-04-09,Indonesia,Southeast Asia,20,Male,Standard,15.49,2,Tablet,PayPal,50,True,2026-05-30
SUB106332,2024-11-30,South Korea,East Asia,25,Female,Standard,15.49,2,Streaming Stick,Debit Card,18,True,2026-05-30
SUB106333,2024-06-28,South Korea,East Asia,45,Female,Standard,15.49,1,Smart TV,Mobile Wallet,23,False,2025-09-12
SUB106334,2018-02-22,France,Europe,43,Female,Premium,22.99,4,Laptop,PayPal,100,False,2023-11-09
SUB106335,2022-07-11,United Kingdom,Europe,53,Non-binary,Premium,22.99,3,Mobile,Carrier Billing,47,True,2026-05-30
SUB106336,2025-08-29,United Kingdom,Europe,52,Male,Basic with Ads,6.99,1,Streaming Stick,Credit Card,9,True,2026-05-30
SUB106337,2019-09-28,India,South Asia,67,Female,Standard,15.49,1,Mobile,Credit Card,81,True,2026-05-30
SUB106338,2024-02-04,United States,North America,32,Undisclosed,Standard,15.49,2,Smart TV,Debit Card,28,True,2026-05-30
SUB106339,2023-06-08,Spain,Europe,56,Female,Standard,15.49,2,Smart TV,Mobile Wallet,36,True,2026-05-30
SUB106340,2018-12-28,Italy,Europe,24,Male,Standard,15.49,2,Laptop,PayPal,90,True,2026-05-30
SUB106341,2024-12-19,Nigeria,Africa,67,Male,Basic with Ads,6.99,1,Laptop,Debit Card,17,True,2026-05-30
SUB106342,2025-02-12,Turkey,Middle East,41,Male,Basic with Ads,6.99,1,Game Console,Credit Card,15,False,2026-05-31
SUB106343,2021-05-10,United Kingdom,Europe,43,Male,Standard,15.49,2,Smart TV,PayPal,61,False,2024-10-04
SUB106344,2023-12-31,India,South Asia,48,Male,Standard,15.49,2,Streaming Stick,PayPal,29,True,2026-05-30
SUB106345,2017-01-17,Brazil,Latin America,18,Female,Standard,15.49,2,Smart TV,Mobile Wallet,114,False,2024-07-16
SUB106346,2024-06-15,Indonesia,Southeast Asia,22,Male,Premium,22.99,4,Mobile,Debit Card,23,True,2026-05-30
SUB106347,2024-05-13,Spain,Europe,37,Male,Basic with Ads,6.99,1,Mobile,Credit Card,24,True,2026-05-30
SUB106348,2018-09-25,South Korea,East Asia,40,Female,Standard,15.49,1,Smart TV,Credit Card,93,False,2025-09-24
SUB106349,2023-05-31,Mexico,Latin America,63,Male,Standard,15.49,1,Laptop,Gift Card,36,True,2026-05-30
SUB106350,2020-08-16,France,Europe,23,Male,Premium,22.99,4,Smart TV,Credit Card,70,True,2026-05-30
SUB106351,2025-04-10,Australia,Oceania,56,Female,Premium,22.99,1,Tablet,Debit Card,13,False,2026-03-11
SUB106352,2023-11-14,France,Europe,32,Female,Premium,22.99,3,Mobile,Debit Card,31,True,2026-05-30
SUB106353,2024-04-26,United Kingdom,Europe,32,Female,Standard,15.49,2,Smart TV,Credit Card,25,True,2026-05-30
SUB106354,2018-04-03,India,South Asia,33,Female,Standard,15.49,2,Mobile,Gift Card,99,True,2026-05-30
SUB106355,2020-12-25,South Korea,East Asia,32,Male,Premium,22.99,1,Streaming Stick,Credit Card,66,True,2026-05-30
SUB106356,2025-07-29,India,South Asia,42,Male,Basic with Ads,6.99,1,Tablet,Debit Card,10,True,2026-05-30
SUB106357,2021-11-04,Argentina,Latin America,30,Female,Premium,22.99,3,Laptop,Credit Card,55,True,2026-05-30
SUB106358,2026-02-25,South Korea,East Asia,17,Male,Standard,15.49,1,Game Console,Credit Card,3,True,2026-05-30
SUB106359,2024-10-15,South Korea,East Asia,32,Female,Premium,22.99,2,Laptop,PayPal,19,True,2026-05-30
SUB106360,2025-07-13,India,South Asia,41,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,10,False,2025-08-18
SUB106361,2023-08-11,Brazil,Latin America,17,Male,Basic with Ads,6.99,1,Mobile,Credit Card,34,True,2026-05-30
SUB106362,2023-05-25,South Korea,East Asia,43,Female,Basic with Ads,6.99,1,Smart TV,PayPal,36,False,2023-10-03
SUB106363,2017-03-21,United States,North America,51,Female,Basic with Ads,6.99,1,Mobile,Credit Card,111,False,2019-06-29
SUB106364,2017-10-07,Italy,Europe,55,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,105,False,2023-06-08
SUB106365,2026-02-20,India,South Asia,40,Female,Standard,15.49,2,Laptop,Credit Card,3,True,2026-05-30
SUB106366,2021-12-07,United Kingdom,Europe,13,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,54,True,2026-05-30
SUB106367,2023-04-08,United States,North America,44,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,38,True,2026-05-30
SUB106368,2024-06-24,Japan,East Asia,48,Female,Standard,15.49,1,Streaming Stick,Debit Card,23,True,2026-05-30
SUB106369,2017-11-12,Spain,Europe,26,Male,Standard,15.49,1,Tablet,Mobile Wallet,104,False,2018-06-02
SUB106370,2024-10-19,Turkey,Middle East,35,Female,Basic with Ads,6.99,1,Mobile,Credit Card,19,True,2026-05-30
SUB106371,2020-07-02,United States,North America,42,Male,Standard,15.49,1,Smart TV,Credit Card,72,True,2026-05-30
SUB106372,2023-06-21,Thailand,Southeast Asia,59,Undisclosed,Standard,15.49,1,Smart TV,Debit Card,35,False,2025-07-16
SUB106373,2023-06-28,Spain,Europe,32,Male,Standard,15.49,1,Smart TV,Credit Card,35,True,2026-05-30
SUB106374,2018-12-28,India,South Asia,47,Female,Basic with Ads,6.99,1,Laptop,Credit Card,90,True,2026-05-30
SUB106375,2021-06-24,United States,North America,40,Male,Standard,15.49,1,Mobile,Gift Card,60,True,2026-05-30
SUB106376,2023-09-23,India,South Asia,38,Male,Premium,22.99,1,Mobile,PayPal,32,True,2026-05-30
SUB106377,2024-03-16,Italy,Europe,53,Female,Basic with Ads,6.99,1,Game Console,PayPal,26,True,2026-05-30
SUB106378,2023-06-07,India,South Asia,25,Female,Standard,15.49,1,Mobile,Debit Card,36,True,2026-05-30
SUB106379,2022-01-16,South Korea,East Asia,38,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,53,True,2026-05-30
SUB106380,2026-03-10,Spain,Europe,36,Female,Premium,22.99,2,Streaming Stick,Debit Card,2,True,2026-05-30
SUB106381,2018-01-22,Italy,Europe,16,Male,Standard,15.49,1,Mobile,Debit Card,101,False,2026-03-16
SUB106382,2022-03-30,Mexico,Latin America,52,Male,Standard,15.49,1,Smart TV,Gift Card,50,True,2026-05-30
SUB106383,2021-12-05,France,Europe,46,Male,Standard,15.49,2,Tablet,Mobile Wallet,54,True,2026-05-30
SUB106384,2020-04-01,United States,North America,36,Male,Premium,22.99,1,Smart TV,Mobile Wallet,75,True,2026-05-30
SUB106385,2024-11-08,Italy,Europe,32,Male,Standard,15.49,2,Laptop,PayPal,19,True,2026-05-30
SUB106386,2025-01-23,India,South Asia,36,Female,Standard,15.49,1,Smart TV,Credit Card,16,True,2026-05-30
SUB106387,2025-07-22,United States,North America,45,Female,Standard,15.49,2,Game Console,Credit Card,10,True,2026-05-30
SUB106388,2022-12-17,Thailand,Southeast Asia,36,Male,Basic with Ads,6.99,1,Mobile,Debit Card,42,False,2024-11-07
SUB106389,2019-03-04,United States,North America,27,Female,Premium,22.99,1,Smart TV,PayPal,88,True,2026-05-30
SUB106390,2026-01-21,United States,North America,29,Male,Standard,15.49,1,Mobile,PayPal,4,False,2026-04-15
SUB106391,2024-01-29,Brazil,Latin America,35,Male,Standard,15.49,2,Mobile,Debit Card,28,True,2026-05-30
SUB106392,2022-05-27,India,South Asia,23,Female,Premium,22.99,4,Game Console,Credit Card,48,False,2022-07-25
SUB106393,2025-06-01,United States,North America,40,Female,Standard,15.49,1,Mobile,Credit Card,12,True,2026-05-30
SUB106394,2018-02-24,Brazil,Latin America,25,Female,Basic with Ads,6.99,1,Mobile,Credit Card,100,False,2024-01-25
SUB106395,2026-02-18,France,Europe,23,Female,Standard,15.49,2,Smart TV,Mobile Wallet,3,True,2026-05-30
SUB106396,2022-10-16,Germany,Europe,77,Male,Premium,22.99,4,Smart TV,Credit Card,44,True,2026-05-30
SUB106397,2019-10-07,United States,North America,61,Male,Premium,22.99,3,Smart TV,Debit Card,80,True,2026-05-30
SUB106398,2025-02-02,Japan,East Asia,37,Female,Standard,15.49,1,Smart TV,Credit Card,16,True,2026-05-30
SUB106399,2025-11-19,Germany,Europe,47,Male,Premium,22.99,3,Mobile,Debit Card,6,True,2026-05-30
SUB106400,2019-11-01,United States,North America,49,Male,Standard,15.49,2,Smart TV,Credit Card,80,False,2026-04-14
SUB106401,2024-07-31,United States,North America,35,Female,Standard,15.49,2,Laptop,Debit Card,22,True,2026-05-30
SUB106402,2026-03-17,United States,North America,39,Female,Standard,15.49,2,Laptop,Debit Card,2,True,2026-05-30
SUB106403,2026-02-20,South Korea,East Asia,32,Female,Basic with Ads,6.99,1,Smart TV,PayPal,3,True,2026-05-30
SUB106404,2020-09-21,United States,North America,52,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,69,False,2021-12-29
SUB106405,2021-06-11,Spain,Europe,52,Male,Standard,15.49,1,Smart TV,Mobile Wallet,60,True,2026-05-30
SUB106406,2019-08-13,Indonesia,Southeast Asia,56,Male,Basic with Ads,6.99,1,Mobile,Credit Card,82,True,2026-05-30
