title_name,Watch_Hours,Plays,Completion
Falling Tokyo,78.04166666666667,82,67.17804878048781
The Echoes of Sydney,78.02,52,78.9673076923077
Hollow River II,78.01166666666667,69,71.41014492753624
Phantom Marseille IV,78.00833333333334,49,66.80408163265307
The Horizon of Cairo,77.97833333333334,64,62.478125
Hamburg Horizon III,77.97333333333333,53,62.592452830188684
Silent Lisbon,77.97,49,66.7673469387755
Istanbul Syndicate,77.95,89,61.10449438202247
Sacred Paradox III,77.90666666666667,52,71.91730769230769
The Expedition of Detroit,77.905,57,59.41929824561404
Paper Mirror,77.88166666666666,59,67.12033898305084
The Odyssey of Mumbai,77.88,75,64.9
The Reckoning of Bangkok II,77.875,49,71.15510204081633
Endless Lagos III,77.86166666666666,59,64.37288135593221
Crimson Sanctuary,77.86166666666666,50,80.54
The Circuit of Jakarta V,77.845,63,66.19365079365079
Endless Circuit,77.83666666666667,69,59.900000000000006
The Sanctuary of Sydney,77.83333333333333,55,68.47636363636363
Crimson Protocol,77.83166666666666,57,65.55438596491229
Brilliant Pact IV,77.815,61,75.04262295081968
Last Toronto IV,77.77333333333334,60,54.766666666666666
Tokyo Expedition III,77.76833333333333,54,78.54814814814816
The Anatomy of Madrid II,77.73833333333333,62,64.3
The Lighthouse of Jakarta IV,77.73333333333333,56,80.07857142857142
The Syndicate of Istanbul II,77.71,69,72.65217391304348
Cairo Kingdom III,77.70833333333333,57,78.65789473684211
The Echoes of Detroit,77.67833333333333,46,68.91304347826087
Iron Istanbul IV,77.64666666666666,59,65.80508474576271
Jakarta Storm,77.64166666666667,59,75.92372881355932
Midnight Tide,77.625,60,66.91333333333334
Quiet Odyssey II,77.615,61,72.70327868852459
Scarlet Bogota,77.61166666666666,67,57.919402985074626
Velvet Harvest,77.60333333333334,63,68.43174603174603
The Circuit of Bangkok III,77.595,84,55.983333333333334
Last Heist,77.56833333333333,62,65.85
Brilliant Lighthouse II,77.53666666666666,51,74.16470588235295
Naples Departure,77.51333333333334,61,74.02295081967212
Last Bogota,77.46666666666667,44,68.59545454545454
The Expedition of Tokyo VII,77.45333333333333,68,66.35441176470589
Glass Garden II,77.43833333333333,49,56.436734693877554
Bogota Affair IV,77.43666666666667,58,59.77758620689655
Broken Paradox,77.435,65,64.97846153846154
Toronto Garden,77.41,53,73.02830188679245
The Crown of Seoul II,77.405,72,72.48055555555555
Gilded Mumbai IV,77.35,53,63.91320754716981
The Expedition of Marseille III,77.34,69,65.92753623188406
Tender Oslo,77.29333333333334,66,49.831818181818186
The Verdict of Berlin III,77.25,42,53.83571428571428
Burning Lagos,77.18333333333334,35,56.54
Rising Verdict,77.16333333333334,65,74.19846153846153
Crooked Marseille II,77.15833333333333,49,60.953061224489794
Crooked Toronto,77.15666666666667,47,52.95319148936171
Falling Cairo,77.13,50,77.782
Crooked Tide II,77.105,56,73.76071428571429
Cairo Legacy,77.08166666666666,59,77.60677966101696
The Mirror of Lagos III,77.04833333333333,44,48.64545454545455
Paper Bogota III,77.03,56,73.03392857142858
The Affair of Sydney III,77.02833333333334,52,80.79615384615384
Hollow Protocol,77.00333333333333,59,62.14745762711864
Berlin Legacy,76.99333333333334,46,55.178260869565214
Gilded Reckoning II,76.985,57,63.31754385964912
Reckless Hamburg III,76.96833333333333,64,60.6453125
Hollow Madrid,76.95666666666666,50,66.434
Sydney Echoes II,76.94333333333333,55,74.95636363636365
Restless Departure,76.905,56,69.81964285714285
Tokyo Syndicate III,76.855,56,76.95357142857142
Silent Tide,76.83,54,75.53333333333333
Frozen Madrid IV,76.82833333333333,91,73.41758241758242
Scarlet Odyssey,76.825,68,53.79852941176471
Endless Frequency IV,76.82166666666667,43,85.75813953488372
Rising Shadows II,76.81166666666667,51,72.87843137254902
Jakarta Frequency,76.80666666666667,39,54.705128205128204
Sydney Inheritance II,76.78166666666667,66,77.55757575757576
Bangkok Tide,76.765,59,60.9864406779661
Hamburg Circuit V,76.74833333333333,57,75.49473684210525
The Sanctuary of Lisbon V,76.67333333333333,53,63.820754716981135
Cairo Kingdom,76.67,54,84.35370370370372
Crooked Seoul IV,76.66666666666667,55,73.35636363636364
Glass Toronto II,76.65166666666667,49,71.64897959183673
Quiet Detroit,76.64666666666666,75,66.64933333333333
Golden Reckoning III,76.64333333333333,78,64.79102564102564
Istanbul Storm,76.575,69,68.64347826086956
The Heist of Lisbon IV,76.565,54,81.80925925925925
Tokyo Circuit IV,76.55166666666666,56,56.567857142857136
Golden Crown,76.54666666666667,45,61.48666666666667
Tokyo Harvest,76.475,53,57.7188679245283
The Throne of Cairo II,76.47166666666666,84,52.02023809523809
Jakarta Inheritance II,76.40833333333333,48,64.53333333333333
Quiet Toronto III,76.385,46,83.7304347826087
Phantom Cairo,76.37666666666667,65,58.27076923076923
The Protocol of Lisbon V,76.37333333333333,61,62.59180327868852
Bangkok Verdict II,76.36833333333334,48,69.68333333333334
Shattered Sydney V,76.34333333333333,59,84.38305084745764
The Tide of Jakarta,76.33166666666666,70,60.03142857142857
Tokyo Ledger II,76.30833333333334,45,73.19777777777777
The Odyssey of Sydney III,76.29,60,71.3
The Garden of Cairo II,76.28999999999999,57,71.70175438596492
Sydney Mirror II,76.26666666666667,67,62.65970149253731
Savage Berlin,76.21333333333334,89,59.05505617977528
Tokyo Cipher II,76.21166666666666,61,59.96885245901639
Lost Bangkok,76.19666666666667,54,71.75
The Affair of Bangkok IV,76.165,50,64.366
The Legacy of Cairo,76.15833333333333,44,83.07727272727273
The Circuit of Madrid III,76.15166666666667,72,59.30555555555556
Cairo Crown II,76.12166666666667,68,59.44705882352941
Quiet Lighthouse IV,76.11333333333333,56,64.72142857142858
Gilded Ledger,76.11333333333333,63,82.37619047619047
Tender Harvest V,76.09333333333333,43,73.73953488372094
The Expedition of Istanbul IV,76.02,57,68.98421052631579
Paper Lighthouse II,76.01833333333333,62,75.06935483870969
Tender Cairo,76.0,69,54.61594202898551
Burning Marseille IV,75.97333333333333,62,68.71612903225805
Berlin Crown II,75.95333333333333,46,51.595652173913045
The Requiem of Oslo,75.94666666666667,56,76.04464285714286
Berlin Echoes IV,75.93833333333333,60,69.02833333333334
Tender Tide IV,75.93333333333334,58,62.34655172413793
Seoul Verdict II,75.91666666666667,59,60.32372881355932
Tokyo Anatomy IV,75.90833333333333,57,60.53333333333333
Berlin Sanctuary III,75.84833333333333,57,84.0421052631579
Sacred Expedition,75.805,66,85.07121212121211
Berlin Expedition II,75.79333333333334,67,69.2597014925373
Restless Toronto,75.72166666666666,72,57.88472222222222
Phantom Circuit III,75.70166666666667,56,79.51785714285714
Tokyo Reckoning II,75.67833333333333,66,61.42878787878788
Naples Requiem III,75.66666666666667,61,73.69180327868852
The River of Istanbul III,75.65166666666667,38,79.11052631578947
Rising Toronto,75.62833333333333,63,61.03968253968254
Forgotten Inheritance III,75.62166666666667,63,58.07460317460317
Electric Bangkok II,75.61166666666666,56,69.83392857142857
Forgotten Mumbai IV,75.595,49,76.50408163265305
Mumbai Empire III,75.59333333333333,60,65.72666666666666
Whispering Inheritance III,75.57833333333333,56,69.80714285714285
Tender Cipher,75.57666666666667,79,63.77088607594936
Midnight Bogota V,75.54666666666667,68,51.275
Frozen Harvest II,75.5,52,68.0576923076923
Hamburg Horizon II,75.485,38,62.078947368421055
The Frequency of Sydney III,75.48,64,56.1578125
Reckless Sydney II,75.46666666666667,52,56.18653846153846
Hidden Echoes,75.46666666666667,44,62.75
Tokyo Syndicate IV,75.46000000000001,49,81.05714285714286
Lisbon Protocol V,75.45166666666667,51,72.16078431372549
Eternal Storm IV,75.40166666666667,56,74.11607142857143
Paper Tide,75.39,55,65.79636363636364
Sacred Seoul V,75.28666666666666,55,74.66363636363636
Bitter Cairo III,75.24833333333333,68,57.24264705882353
Neon Odyssey III,75.245,64,67.83125
Lagos Expedition II,75.22666666666667,82,58.55975609756097
Falling Mumbai III,75.21166666666667,62,59.17903225806452
Lagos Confession III,75.19166666666666,61,69.76393442622951
The Tide of Seoul II,75.16,54,69.0111111111111
Electric Jakarta,75.15333333333334,77,51.362337662337666
The Departure of Bogota,75.13166666666666,61,65.4032786885246
Oslo Departure V,75.125,60,70.20333333333333
The Inheritance of Mumbai II,75.10833333333333,66,67.60606060606061
Bitter Empire III,75.10666666666667,47,82.65744680851064
Neon Lagos III,75.10333333333334,65,54.58615384615384
Berlin Ledger,75.075,63,69.41587301587302
Mumbai Shadows VI,75.07166666666667,58,69.96896551724137
Crimson Madrid,75.07166666666667,65,72.18307692307691
Burning Shadows,75.065,59,77.89661016949152
Lagos River,75.06,46,79.59565217391305
Frozen Cairo III,75.03833333333333,47,60.251063829787235
Brilliant Sydney II,74.99333333333334,57,68.0421052631579
Distant Sydney,74.95333333333333,56,70.44642857142857
Crooked Shadows IV,74.94166666666666,56,58.60892857142857
Endless Horizon,74.91,48,58.518750000000004
Midnight Mirror,74.9,58,70.43448275862069
The Legacy of Oslo II,74.89333333333333,45,73.42444444444445
Seoul Departure,74.88166666666666,55,63.332727272727276
Golden Lagos II,74.875,64,62.6703125
Crooked Confession,74.86666666666666,51,85.52549019607844
The Legacy of Cairo III,74.85666666666667,58,67.34137931034483
Silent Marseille III,74.84,47,68.73617021276596
Tokyo Cipher VI,74.83,99,73.16060606060606
Madrid Verdict,74.78666666666666,67,62.58507462686567
The Ledger of Tokyo II,74.785,50,66.97
Sydney Departure,74.78166666666667,59,76.04915254237288
The Legacy of Hamburg,74.75833333333334,41,61.80487804878049
Bitter Jakarta III,74.74166666666666,68,61.63382352941177
Restless Empire II,74.7,90,70.13444444444445
Mumbai Storm,74.68833333333333,56,65.59107142857142
Madrid Sanctuary IV,74.68666666666667,75,60.348000000000006
The Anatomy of Madrid,74.67666666666666,92,71.61739130434783
The Shadows of Istanbul II,74.65833333333333,69,72.13478260869566
The Throne of Tokyo III,74.64666666666666,57,74.1298245614035
Marseille River,74.64,68,51.85588235294117
Frozen Lagos II,74.63,50,65.848
Reckless Confession,74.60833333333333,43,53.10930232558139
Crimson Detroit III,74.6,55,56.91090909090909
The Throne of Toronto III,74.59333333333333,50,74.598
Silent Bangkok,74.58666666666667,65,69.54615384615384
Marseille Frequency V,74.57666666666667,40,49.9375
Velvet Anatomy,74.53833333333334,55,69.50181818181818
Marseille River II,74.52166666666666,56,59.58571428571429
Quiet Expedition,74.48833333333333,53,68.56415094339623
Brilliant Confession III,74.48,51,66.88823529411765
Falling Toronto IV,74.475,49,65.14285714285714
Crimson Affair,74.46000000000001,52,61.37692307692308
Burning Naples IV,74.455,61,74.72459016393442
Hollow Berlin,74.44333333333333,57,71.89122807017544
Paper Detroit II,74.43666666666667,58,64.17241379310344
Phantom Algorithm,74.42999999999999,68,70.61764705882354
Naples Cipher III,74.40833333333333,63,71.58571428571427
Velvet Circuit II,74.38666666666667,48,72.075
The Confession of Sydney,74.375,57,69.27894736842106
Lost Circuit III,74.36833333333334,52,74.61538461538461
Gilded Inheritance,74.36333333333333,58,79.30689655172414
Endless Jakarta,74.35333333333334,43,75.16046511627907
Whispering Throne,74.35333333333334,64,72.6203125
Distant Requiem II,74.345,61,83.09016393442623
Forgotten Garden III,74.32333333333334,52,59.965384615384615
The Pact of Naples II,74.30333333333333,64,60.0515625
Iron Cairo,74.25,43,68.60697674418604
Scarlet Hamburg III,74.24833333333333,62,71.14032258064516
Neon Jakarta,74.24,57,71.68245614035088
Bangkok Odyssey II,74.20666666666666,45,71.70666666666668
The Anatomy of Jakarta II,74.17,63,80.26984126984127
Falling Empire II,74.15166666666667,54,67.53888888888889
The Tide of Tokyo,74.14166666666667,44,73.26363636363637
Istanbul Algorithm,74.12166666666667,45,75.44
The Garden of Bangkok IV,74.1,46,78.59130434782608
Endless Cairo VII,74.09666666666666,51,75.15294117647059
Hamburg Kingdom V,74.06666666666666,77,70.38831168831169
Paper Algorithm II,74.06666666666666,57,80.37368421052632
Tender Harvest IV,74.04666666666667,123,51.60243902439025
Gilded Storm,74.03833333333334,53,74.84150943396226
Lagos Promise III,74.03833333333333,70,70.5
The Garden of Tokyo II,74.0,49,64.2530612244898
The Throne of Istanbul III,73.93166666666667,83,60.05421686746988
Hidden Tokyo II,73.87666666666667,50,64.242
Reckless Tokyo II,73.87333333333333,57,72.00701754385965
Bitter Bogota III,73.85666666666667,43,61.33953488372093
Bitter Bogota IV,73.855,64,64.1109375
Hollow Madrid III,73.83833333333334,47,58.18510638297872
Jakarta Storm II,73.815,46,75.8108695652174
The Ledger of Berlin II,73.73833333333333,50,66.042
Lagos Odyssey IV,73.73166666666667,61,70.40491803278688
Brilliant Cairo II,73.73,61,64.1672131147541
Marseille Heist V,73.72666666666666,51,74.14313725490196
Wild Oslo,73.70666666666666,72,73.12777777777778
The Legacy of Oslo,73.68166666666667,68,67.02941176470588
Iron Mirror,73.67833333333333,44,73.3340909090909
Restless Tokyo II,73.67666666666666,52,58.63269230769231
The Reckoning of Detroit VI,73.67666666666666,44,80.38409090909092
Restless Echoes III,73.67666666666666,59,73.45932203389832
Broken Affair IV,73.67333333333333,72,56.84583333333333
Crimson Marseille IV,73.665,54,58.46851851851852
Hamburg Kingdom III,73.66333333333333,52,64.88461538461539
Savage Ledger,73.64666666666666,48,61.36875
Hollow Madrid II,73.6,62,74.1983870967742
Toronto Protocol,73.58333333333333,52,71.94807692307693
Brilliant Sydney,73.58,51,67.10392156862746
Oslo Anatomy,73.57833333333333,56,64.09821428571429
Mumbai Kingdom IV,73.56,62,72.64354838709677
Sydney Circuit,73.545,48,72.96458333333334
Falling Throne IV,73.54166666666667,52,74.43846153846154
Oslo Tide II,73.5,48,77.85833333333333
Hamburg Pact III,73.46333333333334,58,67.85689655172413
Restless Bangkok,73.46,76,59.78684210526316
Bangkok Frequency III,73.42333333333333,59,62.744067796610175
The Heist of Mumbai III,73.41166666666666,57,63.86140350877193
The Storm of Marseille IV,73.36666666666666,95,70.20526315789473
Sacred Empire,73.365,56,88.31607142857142
Distant Berlin II,73.355,55,63.514545454545456
Madrid Reckoning III,73.33333333333333,50,74.582
Hollow Lagos V,73.33333333333333,61,68.04098360655738
Oslo Throne IV,73.33166666666666,51,64.87450980392157
The Garden of Mumbai II,73.32166666666666,66,60.5969696969697
Crooked Seoul,73.315,82,60.9609756097561
Hamburg Ledger III,73.31333333333333,51,65.84313725490196
The Throne of Marseille,73.31166666666667,57,60.285964912280704
Silent Throne II,73.31166666666667,50,54.652
Eternal Confession,73.31166666666667,45,82.84666666666666
The Garden of Bogota V,73.27666666666667,74,63.88513513513514
Whispering Madrid II,73.26666666666667,46,79.63695652173914
Shattered Legacy IV,73.23,57,53.536842105263155
The Throne of Mumbai II,73.22333333333333,62,64.42258064516129
Tokyo Lighthouse II,73.21333333333334,50,75.09
Berlin Crown IV,73.20666666666666,47,65.35106382978724
Crimson Cairo,73.205,59,75.19661016949154
Istanbul Mirror,73.20333333333333,50,62.742
Wild Garden,73.19833333333334,57,68.19122807017544
The Odyssey of Jakarta,73.17833333333333,54,71.31851851851852
Rising Oslo IV,73.175,57,77.80701754385964
Endless Oslo,73.17,47,70.75106382978724
Shattered Pact III,73.16833333333334,64,63.525
Golden Echoes III,73.165,59,59.045762711864406
Crooked Sanctuary IV,73.14833333333334,77,69.51038961038961
Mumbai Confession III,73.13,59,61.46949152542373
Bogota Affair V,73.12,55,51.46
Sacred Requiem,73.085,44,64.71818181818182
Broken Tide,73.07166666666667,57,62.02982456140351
The Storm of Bogota III,73.06833333333333,47,78.38723404255319
Tender Seoul II,73.06666666666666,57,62.02456140350878
The Frequency of Detroit,73.05666666666667,49,62.55918367346939
Hollow Sydney III,73.025,52,67.95192307692308
The Syndicate of Berlin,73.01833333333333,78,54.01282051282051
The Affair of Naples V,73.01666666666667,82,55.079268292682926
Iron Cairo II,72.99,51,66.56274509803922
The Echoes of Naples II,72.97666666666667,51,66.54901960784314
The Pact of Istanbul III,72.97,57,68.58070175438597
Berlin Legacy III,72.965,53,63.5377358490566
Seoul Inheritance II,72.95833333333333,58,63.432758620689654
The Promise of Detroit III,72.95333333333333,52,64.25192307692308
Istanbul Throne VI,72.95333333333333,57,72.45087719298245
Seoul Mirror IV,72.95,49,72.04285714285714
Phantom Affair,72.945,42,66.79761904761905
Marseille Confession,72.93333333333334,48,71.22291666666666
Gilded Echoes II,72.93,35,75.77714285714285
The Garden of Tokyo,72.875,66,60.77424242424242
Phantom Kingdom VII,72.87166666666667,50,68.312
Brilliant River V,72.87,71,56.498591549295774
Crooked Anatomy,72.86833333333334,54,58.670370370370364
Naples Expedition,72.85,54,77.83333333333333
Golden Affair,72.83666666666667,56,76.50535714285715
Marseille Throne V,72.80666666666667,70,65.69428571428573
Reckless Lagos,72.73,48,78.375
Falling Odyssey,72.69333333333333,71,63.98169014084507
Seoul Crown II,72.63666666666667,82,77.02926829268293
Velvet Cipher,72.61166666666666,57,79.62105263157895
Sydney Frequency VI,72.59833333333333,53,55.152830188679246
Madrid Lighthouse,72.59166666666667,77,60.820779220779215
Lisbon Horizon,72.58,49,74.6795918367347
Tender Marseille III,72.56,41,72.23170731707317
